country,continent,year,lifeExp,pop,gdpPercap,log_gdp
"Korea, Rep.",Asia,2007,78.623,49044790,23348.13973,10.05827259
Kuwait,Asia,1952,55.565,160000,108382.3529,11.59342056
Kuwait,Asia,1957,58.033,212846,113523.1329,11.63976191
Kuwait,Asia,1962,60.47,358266,95458.11176,11.46644281
Kuwait,Asia,1967,64.624,575003,80894.88326,11.30090585
Kuwait,Asia,1972,67.712,841934,109347.867,11.60228952
Kuwait,Asia,1977,69.343,1140357,59265.47714,10.98978224
Kuwait,Asia,1982,71.309,1497494,31354.03573,10.35309827
Kuwait,Asia,1987,74.174,1891487,28118.42998,10.24418051
Kuwait,Asia,1992,75.19,1418095,34932.91959,10.46118492
Kuwait,Asia,1997,76.156,1765345,40300.61996,10.60412213
Kuwait,Asia,2002,76.904,2111561,35110.10566,10.46624428
Kuwait,Asia,2007,77.588,2505559,47306.98978,10.76441334
Lebanon,Asia,1952,55.928,1439529,4834.804067,8.483595883
Lebanon,Asia,1957,59.489,1647412,6089.786934,8.714368374
Lebanon,Asia,1962,62.094,1886848,5714.560611,8.65077269
Lebanon,Asia,1967,63.87,2186894,6006.983042,8.700677912
Lebanon,Asia,1972,65.421,2680018,7486.384341,8.920841228
Lebanon,Asia,1977,66.099,3115787,8659.696836,9.066434994
Lebanon,Asia,1982,66.983,3086876,7640.519521,8.94122088
Lebanon,Asia,1987,67.926,3089353,5377.091329,8.589902862
Lebanon,Asia,1992,69.292,3219994,6890.806854,8.837943462
Lebanon,Asia,1997,70.265,3430388,8754.96385,9.077376116
Lebanon,Asia,2002,71.028,3677780,9313.93883,9.139267356
Lebanon,Asia,2007,71.993,3921278,10461.05868,9.255414945
Lesotho,Africa,1952,42.138,748747,298.8462121,5.6999291
Lesotho,Africa,1957,45.047,813338,335.9971151,5.817102574
Lesotho,Africa,1962,47.747,893143,411.8006266,6.020539316
Lesotho,Africa,1967,48.492,996380,498.6390265,6.21188244
Lesotho,Africa,1972,49.767,1116779,496.5815922,6.207747805
Lesotho,Africa,1977,52.208,1251524,745.3695408,6.613880123
Lesotho,Africa,1982,55.078,1411807,797.2631074,6.681184747
Lesotho,Africa,1987,57.18,1599200,773.9932141,6.651563106
Lesotho,Africa,1992,59.685,1803195,977.4862725,6.884984248
Lesotho,Africa,1997,55.558,1982823,1186.147994,7.078466356
Lesotho,Africa,2002,44.593,2046772,1275.184575,7.150846212
Lesotho,Africa,2007,42.592,2012649,1569.331442,7.358404975
Liberia,Africa,1952,38.48,863308,575.5729961,6.35536606
Liberia,Africa,1957,39.486,975950,620.9699901,6.431282756
Liberia,Africa,1962,40.502,1112796,634.1951625,6.452356734
Liberia,Africa,1967,41.536,1279406,713.6036483,6.570327694
Liberia,Africa,1972,42.614,1482628,803.0054535,6.688361505
Liberia,Africa,1977,43.764,1703617,640.3224383,6.461971859
Liberia,Africa,1982,44.852,1956875,572.1995694,6.349487828
Liberia,Africa,1987,46.027,2269414,506.1138573,6.226761658
Liberia,Africa,1992,40.802,1912974,636.6229191,6.456177517
Liberia,Africa,1997,42.221,2200725,609.1739508,6.41210386
Liberia,Africa,2002,43.753,2814651,531.4823679,6.275670023
Liberia,Africa,2007,45.678,3193942,414.5073415,6.027090686
Libya,Africa,1952,42.723,1019729,2387.54806,7.778022202
Libya,Africa,1957,45.289,1201578,3448.284395,8.14563211
Libya,Africa,1962,47.808,1441863,6757.030816,8.818338844
Libya,Africa,1967,50.227,1759224,18772.75169,9.840161719
Libya,Africa,1972,52.773,2183877,21011.49721,9.952825053
Libya,Africa,1977,57.442,2721783,21951.21176,9.996577622
Libya,Africa,1982,62.155,3344074,17364.27538,9.762170236
Libya,Africa,1987,66.234,3799845,11770.5898,9.373359309
Libya,Africa,1992,68.755,4364501,9640.138501,9.173690755
Libya,Africa,1997,71.555,4759670,9467.446056,9.155614462
Libya,Africa,2002,72.737,5368585,9534.677467,9.162690691
Libya,Africa,2007,73.952,6036914,12057.49928,9.397442092
Madagascar,Africa,1952,36.681,4762912,1443.011715,7.274487677
Madagascar,Africa,1957,38.865,5181679,1589.20275,7.370987754
Madagascar,Africa,1962,40.848,5703324,1643.38711,7.404514702
Madagascar,Africa,1967,42.881,6334556,1634.047282,7.398815211
Madagascar,Africa,1972,44.851,7082430,1748.562982,7.466549576
Madagascar,Africa,1977,46.881,8007166,1544.228586,7.342279768
Madagascar,Africa,1982,48.969,9171477,1302.878658,7.172331448
Madagascar,Africa,1987,49.35,10568642,1155.441948,7.052238189
Madagascar,Africa,1992,52.214,12210395,1040.67619,6.947625964
Madagascar,Africa,1997,54.978,14165114,986.2958956,6.893956407
Madagascar,Africa,2002,57.286,16473477,894.6370822,6.796418141
Madagascar,Africa,2007,59.443,19167654,1044.770126,6.951552165
Malawi,Africa,1952,36.256,2917802,369.1650802,5.911243916
Malawi,Africa,1957,37.207,3221238,416.3698064,6.031573823
Malawi,Africa,1962,38.41,3628608,427.9010856,6.05889206
Malawi,Africa,1967,39.487,4147252,495.5147806,6.205597183
Malawi,Africa,1972,41.766,4730997,584.6219709,6.370965435
Malawi,Africa,1977,43.767,5637246,663.2236766,6.497112304
Malawi,Africa,1982,45.642,6502825,632.8039209,6.450160613
Malawi,Africa,1987,47.457,7824747,635.5173634,6.454439413
Malawi,Africa,1992,49.42,10014249,563.2000145,6.333634831
Malawi,Africa,1997,47.495,10419991,692.2758103,6.539984446
Malawi,Africa,2002,45.009,11824495,665.4231186,6.500423107
Malawi,Africa,2007,48.303,13327079,759.3499101,6.632462686
Malaysia,Asia,1952,48.463,6748378,1831.132894,7.512690122
Malaysia,Asia,1957,52.102,7739235,1810.066992,7.501119136
Malaysia,Asia,1962,55.737,8906385,2036.884944,7.619176932
Malaysia,Asia,1967,59.371,10154878,2277.742396,7.730940054
Malaysia,Asia,1972,63.01,11441462,2849.09478,7.954756602
Malaysia,Asia,1977,65.256,12845381,3827.921571,8.250077264
Malaysia,Asia,1982,68,14441916,4920.355951,8.501136155
Malaysia,Asia,1987,69.5,16331785,5249.802653,8.565945765
Malaysia,Asia,1992,70.693,18319502,7277.912802,8.892599397
Malaysia,Asia,1997,71.938,20476091,10132.90964,9.223543786
Malaysia,Asia,2002,73.044,22662365,10206.97794,9.230826877
Malaysia,Asia,2007,74.241,24821286,12451.6558,9.429608889
Mali,Africa,1952,33.685,3838168,452.3369807,6.114427435
Mali,Africa,1957,35.307,4241884,490.3821867,6.19518506
Mali,Africa,1962,36.936,4690372,496.1743428,6.206927363
Mali,Africa,1967,38.487,5212416,545.0098873,6.300803936
Mali,Africa,1972,39.977,5828158,581.3688761,6.365385454
Mali,Africa,1977,41.714,6491649,686.3952693,6.531453656
Mali,Africa,1982,43.916,6998256,618.0140641,6.426511215
Mali,Africa,1987,46.364,7634008,684.1715576,6.528208701
Mali,Africa,1992,48.388,8416215,739.014375,6.605317373
Mali,Africa,1997,49.903,9384984,790.2579846,6.672359455
Mali,Africa,2002,51.818,10580176,951.4097518,6.857944834
Mali,Africa,2007,54.467,12031795,1042.581557,6.949455183
Mauritania,Africa,1952,40.543,1022556,743.1159097,6.610852035
Mauritania,Africa,1957,42.338,1076852,846.1202613,6.740661502
Mauritania,Africa,1962,44.248,1146757,1055.896036,6.962145009
Mauritania,Africa,1967,46.289,1230542,1421.145193,7.2592183
Mauritania,Africa,1972,48.437,1332786,1586.851781,7.36950732
Mauritania,Africa,1977,50.852,1456688,1497.492223,7.311547137
Mauritania,Africa,1982,53.599,1622136,1481.150189,7.30057422
Mauritania,Africa,1987,56.145,1841240,1421.603576,7.259540792
Mauritania,Africa,1992,58.333,2119465,1361.369784,7.216246666
Mauritania,Africa,1997,60.43,2444741,1483.136136,7.301914136
Mauritania,Africa,2002,62.247,2828858,1579.019543,7.364559391
Mauritania,Africa,2007,64.164,3270065,1803.151496,7.497291244
Mauritius,Africa,1952,50.986,516556,1967.955707,7.584750571
Mauritius,Africa,1957,58.089,609816,2034.037981,7.617778249
Mauritius,Africa,1962,60.246,701016,2529.067487,7.835605932
Mauritius,Africa,1967,61.557,789309,2475.387562,7.814152253
Mauritius,Africa,1972,62.944,851334,2575.484158,7.853792818
Mauritius,Africa,1977,64.93,913025,3710.982963,8.21905207
Mauritius,Africa,1982,66.711,992040,3688.037739,8.212849818
Mauritius,Africa,1987,68.74,1042663,4783.586903,8.472945942
Mauritius,Africa,1992,69.745,1096202,6058.253846,8.709176893
Mauritius,Africa,1997,70.736,1149818,7425.705295,8.912702948
Mauritius,Africa,2002,71.954,1200206,9021.815894,9.107400911
Mauritius,Africa,2007,72.801,1250882,10956.99112,9.30173299
Mexico,Americas,1952,50.789,30144317,3478.125529,8.154248787
Mexico,Americas,1957,55.19,35015548,4131.546641,8.326407105
Mexico,Americas,1962,58.299,41121485,4581.609385,8.429805609
Mexico,Americas,1967,60.11,47995559,5754.733883,8.657778079
Mexico,Americas,1972,62.361,55984294,6809.40669,8.826060272
Mexico,Americas,1977,65.032,63759976,7674.929108,8.945714336
Mexico,Americas,1982,67.405,71640904,9611.147541,9.170678906
Mexico,Americas,1987,69.498,80122492,8688.156003,9.069715998
Mexico,Americas,1992,71.455,88111030,9472.384295,9.156135928
Mexico,Americas,1997,73.67,95895146,9767.29753,9.186795098
Mexico,Americas,2002,74.902,102479927,10742.44053,9.28195758
Mexico,Americas,2007,76.195,108700891,11977.57496,9.390791427
Mongolia,Asia,1952,42.244,800663,786.5668575,6.667677725
Mongolia,Asia,1957,45.248,882134,912.6626085,6.816366271
Mongolia,Asia,1962,48.251,1010280,1056.353958,6.962578596
Mongolia,Asia,1967,51.253,1149500,1226.04113,7.111545664
Mongolia,Asia,1972,53.754,1320500,1421.741975,7.259638142
Mongolia,Asia,1977,55.491,1528000,1647.511665,7.407021347
Mongolia,Asia,1982,57.489,1756032,2000.603139,7.601203984
Mongolia,Asia,1987,60.222,2015133,2338.008304,7.757054694
Mongolia,Asia,1992,61.271,2312802,1785.402016,7.487398888
Mongolia,Asia,1997,63.625,2494803,1902.2521,7.550793779
Mongolia,Asia,2002,65.033,2674234,2140.739323,7.668906526
Mongolia,Asia,2007,66.803,2874127,3095.772271,8.037792676
Montenegro,Europe,1952,59.164,413834,2647.585601,7.88140341
Montenegro,Europe,1957,61.448,442829,3682.259903,8.211281947
Montenegro,Europe,1962,63.728,474528,4649.593785,8.444535137
Montenegro,Europe,1967,67.178,501035,5907.850937,8.684037413
Montenegro,Europe,1972,70.636,527678,7778.414017,8.959107743
Montenegro,Europe,1977,73.066,560073,9595.929905,9.169094319
Montenegro,Europe,1982,74.101,562548,11222.58762,9.325683778
Montenegro,Europe,1987,74.865,569473,11732.51017,9.370118914
Montenegro,Europe,1992,75.435,621621,7003.339037,8.85414232
Montenegro,Europe,1997,75.445,692651,6465.613349,8.774253159
Montenegro,Europe,2002,73.981,720230,6557.194282,8.78831809
Montenegro,Europe,2007,74.543,684736,9253.896111,9.132799943
Morocco,Africa,1952,42.873,9939217,1688.20357,7.431420266
Morocco,Africa,1957,45.423,11406350,1642.002314,7.403671699
Morocco,Africa,1962,47.924,13056604,1566.353493,7.356505581
Morocco,Africa,1967,50.335,14770296,1711.04477,7.44485944
Morocco,Africa,1972,52.862,16660670,1930.194975,7.5653763
Morocco,Africa,1977,55.73,18396941,2370.619976,7.770906793
Morocco,Africa,1982,59.65,20198730,2702.620356,7.901977084
Morocco,Africa,1987,62.677,22987397,2755.046991,7.921189778
Morocco,Africa,1992,65.393,25798239,2948.047252,7.988898282
Morocco,Africa,1997,67.66,28529501,2982.101858,8.000383652
Morocco,Africa,2002,69.615,31167783,3258.495584,8.089020891
Morocco,Africa,2007,71.164,33757175,3820.17523,8.248051572
Mozambique,Africa,1952,31.286,6446316,468.5260381,6.149591678
Mozambique,Africa,1957,33.779,7038035,495.5868333,6.205742582
Mozambique,Africa,1962,36.161,7788944,556.6863539,6.322001982
Mozambique,Africa,1967,38.113,8680909,566.6691539,6.339775631
Mozambique,Africa,1972,40.328,9809596,724.9178037,6.586058274
Mozambique,Africa,1977,42.495,11127868,502.3197334,6.219236836
Mozambique,Africa,1982,42.795,12587223,462.2114149,6.136022394
Mozambique,Africa,1987,42.861,12891952,389.8761846,5.965829213
Mozambique,Africa,1992,44.284,13160731,410.8968239,6.018342146
Mozambique,Africa,1997,46.344,16603334,472.3460771,6.157711931
Mozambique,Africa,2002,44.026,18473780,633.6179466,6.451446165
Mozambique,Africa,2007,42.082,19951656,823.6856205,6.713788929
Myanmar,Asia,1952,36.319,20092996,331,5.802118375
Myanmar,Asia,1957,41.905,21731844,350,5.857933154
Myanmar,Asia,1962,45.108,23634436,388,5.96100534
Myanmar,Asia,1967,49.379,25870271,349,5.855071922
Myanmar,Asia,1972,53.07,28466390,357,5.877735782
Myanmar,Asia,1977,56.059,31528087,371,5.916202063
Myanmar,Asia,1982,58.056,34680442,424,6.049733455
Myanmar,Asia,1987,58.339,38028578,385,5.953243334
Myanmar,Asia,1992,59.32,40546538,347,5.84932478
Myanmar,Asia,1997,60.328,43247867,415,6.02827852
Myanmar,Asia,2002,59.908,45598081,611,6.415096959
Myanmar,Asia,2007,62.069,47761980,944,6.850126166
Namibia,Africa,1952,41.725,485831,2423.780443,7.793083767
Namibia,Africa,1957,45.226,548080,2621.448058,7.871482138
Namibia,Africa,1962,48.386,621392,3173.215595,8.062500736
Namibia,Africa,1967,51.159,706640,3793.694753,8.241095692
Namibia,Africa,1972,53.867,821782,3746.080948,8.228465492
Namibia,Africa,1977,56.437,977026,3876.485958,8.262684341
Namibia,Africa,1982,58.968,1099010,4191.100511,8.34071863
Namibia,Africa,1987,60.835,1278184,3693.731337,8.214392429
Namibia,Africa,1992,61.999,1554253,3804.537999,8.243949843
Namibia,Africa,1997,58.909,1774766,3899.52426,8.26860984
Namibia,Africa,2002,51.479,1972153,4072.324751,8.311969307
Namibia,Africa,2007,52.906,2055080,4811.060429,8.478672802
Nepal,Asia,1952,36.157,9182536,545.8657229,6.302373017
Nepal,Asia,1957,37.686,9682338,597.9363558,6.39348432
Nepal,Asia,1962,39.393,10332057,652.3968593,6.480653057
Nepal,Asia,1967,41.472,11261690,676.4422254,6.516847042
Nepal,Asia,1972,43.971,12412593,674.7881296,6.51439876
Nepal,Asia,1977,46.748,13933198,694.1124398,6.542633964
Nepal,Asia,1982,49.594,15796314,718.3730947,6.576989065
Nepal,Asia,1987,52.537,17917180,775.6324501,6.653678761
Nepal,Asia,1992,55.727,20326209,897.7403604,6.799880896
Nepal,Asia,1997,59.426,23001113,1010.892138,6.918588525
Nepal,Asia,2002,61.34,25873917,1057.206311,6.963385152
Nepal,Asia,2007,63.785,28901790,1091.359778,6.9951797
Netherlands,Europe,1952,72.13,10381988,8941.571858,9.098466676
Netherlands,Europe,1957,72.99,11026383,11276.19344,9.330449007
Netherlands,Europe,1962,73.23,11805689,12790.84956,9.456485316
Netherlands,Europe,1967,73.82,12596822,15363.25136,9.639733661
Netherlands,Europe,1972,73.75,13329874,18794.74567,9.841332624
Netherlands,Europe,1977,75.24,13852989,21209.0592,9.96218369
Netherlands,Europe,1982,76.05,14310401,21399.46046,9.971120989
Netherlands,Europe,1987,76.83,14665278,23651.32361,10.07117436
Netherlands,Europe,1992,77.42,15174244,26790.94961,10.19581941
Netherlands,Europe,1997,78.03,15604464,30246.13063,10.31712354
Netherlands,Europe,2002,78.53,16122830,33724.75778,10.4259875
Netherlands,Europe,2007,79.762,16570613,36797.93332,10.51319696
New Zealand,Oceania,1952,69.39,1994794,10556.57566,9.26450423
New Zealand,Oceania,1957,70.26,2229407,12247.39532,9.413068566
New Zealand,Oceania,1962,71.24,2488550,13175.678,9.486127833
New Zealand,Oceania,1967,71.52,2728150,14463.91893,9.579412478
New Zealand,Oceania,1972,71.89,2929100,16046.03728,9.6832172
New Zealand,Oceania,1977,72.22,3164900,16233.7177,9.694845698
New Zealand,Oceania,1982,73.84,3210650,17632.4104,9.777493988
New Zealand,Oceania,1987,74.32,3317166,19007.19129,9.852572675
New Zealand,Oceania,1992,76.33,3437674,18363.32494,9.818110745
New Zealand,Oceania,1997,77.55,3676187,21050.41377,9.954675495
New Zealand,Oceania,2002,79.11,3908037,23189.80135,10.05146786
New Zealand,Oceania,2007,80.204,4115771,25185.00911,10.13400422
Nicaragua,Americas,1952,42.314,1165790,3112.363948,8.043137828
Nicaragua,Americas,1957,45.432,1358828,3457.415947,8.148276753
Nicaragua,Americas,1962,48.632,1590597,3634.364406,8.198189521
Nicaragua,Americas,1967,51.884,1865490,4643.393534,8.443200743
Nicaragua,Americas,1972,55.151,2182908,4688.593267,8.452887873
Nicaragua,Americas,1977,57.47,2554598,5486.371089,8.610022312
Nicaragua,Americas,1982,59.298,2979423,3470.338156,8.152007319
Nicaragua,Americas,1987,62.008,3344353,2955.984375,7.991586996
Nicaragua,Americas,1992,65.843,4017939,2170.151724,7.682552363
Nicaragua,Americas,1997,68.426,4609572,2253.023004,7.720028151
Nicaragua,Americas,2002,70.836,5146848,2474.548819,7.813813363
Nicaragua,Americas,2007,72.899,5675356,2749.320965,7.919109238
Niger,Africa,1952,37.444,3379468,761.879376,6.635788244
Niger,Africa,1957,38.598,3692184,835.5234025,6.728058358
Niger,Africa,1962,39.487,4076008,997.7661127,6.905518893
Niger,Africa,1967,40.118,4534062,1054.384891,6.960712834
Niger,Africa,1972,40.546,5060262,954.2092363,6.860882973
Niger,Africa,1977,41.291,5682086,808.8970728,6.695671681
Niger,Africa,1982,42.598,6437188,909.7221354,6.813139207
Niger,Africa,1987,44.555,7332638,668.3000228,6.504737209
Niger,Africa,1992,47.391,8392818,581.182725,6.365065208
Niger,Africa,1997,51.313,9666252,580.3052092,6.363554188
Niger,Africa,2002,54.496,11140655,601.0745012,6.398718889
Niger,Africa,2007,56.867,12894865,619.6768924,6.429198201
Nigeria,Africa,1952,36.324,33119096,1077.281856,6.982196348
Nigeria,Africa,1957,37.802,37173340,1100.592563,7.003604007
Nigeria,Africa,1962,39.36,41871351,1150.927478,7.048323399
Nigeria,Africa,1967,41.04,47287752,1014.514104,6.922165062
Nigeria,Africa,1972,42.821,53740085,1698.388838,7.437435338
Nigeria,Africa,1977,44.514,62209173,1981.951806,7.591837399
Nigeria,Africa,1982,45.826,73039376,1576.97375,7.363262941
Nigeria,Africa,1987,46.886,81551520,1385.029563,7.233476764
Nigeria,Africa,1992,47.472,93364244,1619.848217,7.390087731
Nigeria,Africa,1997,47.464,106207839,1624.941275,7.393226956
Nigeria,Africa,2002,46.608,119901274,1615.286395,7.387267554
Nigeria,Africa,2007,46.859,135031164,2013.977305,7.607866805
Norway,Europe,1952,72.67,3327728,10095.42172,9.219837305
Norway,Europe,1957,73.44,3491938,11653.97304,9.363402434
Norway,Europe,1962,73.47,3638919,13450.40151,9.506764237
Norway,Europe,1967,74.08,3786019,16361.87647,9.702709302
Norway,Europe,1972,74.34,3933004,18965.05551,9.850353381
Norway,Europe,1977,75.37,4043205,23311.34939,10.05669562
Norway,Europe,1982,75.97,4114787,26298.63531,10.17727233
Norway,Europe,1987,75.89,4186147,31540.9748,10.35904277
Norway,Europe,1992,77.32,4286357,33965.66115,10.43310533
Norway,Europe,1997,78.32,4405672,41283.16433,10.62821005
Norway,Europe,2002,79.05,4535591,44683.97525,10.70737022
Norway,Europe,2007,80.196,4627926,49357.19017,10.80683873
Oman,Asia,1952,37.578,507833,1828.230307,7.511103733
Oman,Asia,1957,40.08,561977,2242.746551,7.715456533
Oman,Asia,1962,43.165,628164,2924.638113,7.98092603
Oman,Asia,1967,46.988,714775,4720.942687,8.45976378
Oman,Asia,1972,52.143,829050,10618.03855,9.270309584
Oman,Asia,1977,57.367,1004533,11848.34392,9.379943383
Oman,Asia,1982,62.728,1301048,12954.79101,9.469220961
Oman,Asia,1987,67.734,1593882,18115.22313,9.804507921
Oman,Asia,1992,71.197,1915208,18616.70691,9.831814678
Oman,Asia,1997,72.499,2283635,19702.05581,9.888478265
Oman,Asia,2002,74.193,2713462,19774.83687,9.892165543
Oman,Asia,2007,75.64,3204897,22316.19287,10.01306783
Pakistan,Asia,1952,43.436,41346560,684.5971438,6.528830554
Pakistan,Asia,1957,45.557,46679944,747.0835292,6.616176998
Pakistan,Asia,1962,47.67,53100671,803.3427418,6.68878145
Pakistan,Asia,1967,49.8,60641899,942.4082588,6.848438576
Pakistan,Asia,1972,51.929,69325921,1049.938981,6.956487328
Pakistan,Asia,1977,54.043,78152686,1175.921193,7.069807113
Pakistan,Asia,1982,56.158,91462088,1443.429832,7.274777388
Pakistan,Asia,1987,58.245,105186881,1704.686583,7.441136551
Pakistan,Asia,1992,60.838,120065004,1971.829464,7.586717053
Pakistan,Asia,1997,61.818,135564834,2049.350521,7.625278203
Pakistan,Asia,2002,63.61,153403524,2092.712441,7.646216322
Pakistan,Asia,2007,65.483,169270617,2605.94758,7.865551642
Panama,Americas,1952,55.191,940080,2480.380334,7.816167188
Panama,Americas,1957,59.201,1063506,2961.800905,7.993552776
Panama,Americas,1962,61.817,1215725,3536.540301,8.170904212
Panama,Americas,1967,64.071,1405486,4421.009084,8.394123249
Panama,Americas,1972,66.216,1616384,5364.249663,8.587511788
Panama,Americas,1977,68.681,1839782,5351.912144,8.585209186
Panama,Americas,1982,70.472,2036305,7009.601598,8.855036145
Panama,Americas,1987,71.523,2253639,7034.779161,8.858621578
Panama,Americas,1992,72.462,2484997,6618.74305,8.797660759
Panama,Americas,1997,73.738,2734531,7113.692252,8.869776692
Panama,Americas,2002,74.712,2990875,7356.031934,8.903275927
Panama,Americas,2007,75.537,3242173,9809.185636,9.191074535
Paraguay,Americas,1952,62.649,1555876,1952.308701,7.5767679
Paraguay,Americas,1957,63.196,1770902,2046.154706,7.623717558
Paraguay,Americas,1962,64.361,2009813,2148.027146,7.672305093
Paraguay,Americas,1967,64.951,2287985,2299.376311,7.740393196
Paraguay,Americas,1972,65.815,2614104,2523.337977,7.833337898
Paraguay,Americas,1977,66.353,2984494,3248.373311,8.08590963
Paraguay,Americas,1982,66.874,3366439,4258.503604,8.356673111
Paraguay,Americas,1987,67.378,3886512,3998.875695,8.293768524
Paraguay,Americas,1992,68.225,4483945,4196.411078,8.341984934
Paraguay,Americas,1997,69.4,5154123,4247.400261,8.354062371
Paraguay,Americas,2002,70.755,5884491,3783.674243,8.238450838
Paraguay,Americas,2007,71.752,6667147,4172.838464,8.33635177
Peru,Americas,1952,43.902,8025700,3758.523437,8.231781456
Peru,Americas,1957,46.263,9146100,4245.256698,8.353557568
Peru,Americas,1962,49.096,10516500,4957.037982,8.50856366
Peru,Americas,1967,51.445,12132200,5788.09333,8.663558212
Peru,Americas,1972,55.448,13954700,5937.827283,8.689098568
Peru,Americas,1977,58.447,15990099,6281.290855,8.745330788
Peru,Americas,1982,61.406,18125129,6434.501797,8.769429696
Peru,Americas,1987,64.134,20195924,6360.943444,8.757931986
Peru,Americas,1992,66.458,22430449,4446.380924,8.399845769
Peru,Americas,1997,68.386,24748122,5838.347657,8.6722031
Peru,Americas,2002,69.906,26769436,5909.020073,8.684235288
Peru,Americas,2007,71.421,28674757,7408.905561,8.91043801
Philippines,Asia,1952,47.752,22438691,1272.880995,7.14903811
Philippines,Asia,1957,51.334,26072194,1547.944844,7.344683423
Philippines,Asia,1962,54.757,30325264,1649.552153,7.408259108
Philippines,Asia,1967,56.393,35356600,1814.12743,7.503359876
Philippines,Asia,1972,58.065,40850141,1989.37407,7.595575331
Philippines,Asia,1977,60.06,46850962,2373.204287,7.771996341
Philippines,Asia,1982,62.082,53456774,2603.273765,7.864525072
Philippines,Asia,1987,64.151,60017788,2189.634995,7.69149014
Philippines,Asia,1992,66.458,67185766,2279.324017,7.731634194
Philippines,Asia,1997,68.564,75012988,2536.534925,7.838554226
Philippines,Asia,2002,70.303,82995088,2650.921068,7.882662431
Philippines,Asia,2007,71.688,91077287,3190.481016,8.067926973
Poland,Europe,1952,61.31,25730551,4029.329699,8.301355313
Poland,Europe,1957,65.77,28235346,4734.253019,8.462579236
Poland,Europe,1962,67.64,30329617,5338.752143,8.582747224
Poland,Europe,1967,69.61,31785378,6557.152776,8.78831176
Poland,Europe,1972,70.85,33039545,8006.506993,8.988009864
Poland,Europe,1977,70.67,34621254,9508.141454,9.159903706
Poland,Europe,1982,71.32,36227381,8451.531004,9.042102888
Poland,Europe,1987,70.98,37740710,9082.351172,9.114088378
Poland,Europe,1992,70.99,38370697,7738.881247,8.954012414
Poland,Europe,1997,72.75,38654957,10159.58368,9.226172744
Poland,Europe,2002,74.67,38625976,12002.23908,9.392848501
Poland,Europe,2007,75.563,38518241,15389.92468,9.641468333
Portugal,Europe,1952,59.82,8526050,3068.319867,8.028885416
Portugal,Europe,1957,61.51,8817650,3774.571743,8.23604221
Portugal,Europe,1962,64.39,9019800,4727.954889,8.461248018
Portugal,Europe,1967,66.6,9103000,6361.517993,8.758022306
Portugal,Europe,1972,69.26,8970450,9022.247417,9.107448741
Portugal,Europe,1977,70.41,9662600,10172.48572,9.227441876
Portugal,Europe,1982,72.77,9859650,11753.84291,9.371935522
Portugal,Europe,1987,74.06,9915289,13039.30876,9.475723825
Portugal,Europe,1992,74.86,9927680,16207.26663,9.693214978
Portugal,Europe,1997,75.97,10156415,17641.03156,9.777982806
Portugal,Europe,2002,77.29,10433867,19970.90787,9.902031887
Portugal,Europe,2007,78.098,10642836,20509.64777,9.928650677
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,8.033320967
Puerto Rico,Americas,1957,68.54,2260000,3907.156189,8.270565071
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,8.538630684
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,8.843510861
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,9.118558552
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,9.187125471
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,9.242903313
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,9.415836472
Puerto Rico,Americas,1992,73.911,3585176,14641.58711,9.591621191
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,9.740935287
Puerto Rico,Americas,2002,77.778,3859606,18855.60618,9.844565559
Puerto Rico,Americas,2007,78.746,3942491,19328.70901,9.869346783
Reunion,Africa,1952,52.724,257700,2718.885295,7.907977257
Reunion,Africa,1957,55.09,308700,2769.451844,7.926404689
Reunion,Africa,1962,57.666,358900,3173.72334,8.062660733
Reunion,Africa,1967,60.542,414024,4021.175739,8.299329611
Reunion,Africa,1972,64.274,461633,5047.658563,8.526679764
Reunion,Africa,1977,67.064,492095,4319.804067,8.370965325
Reunion,Africa,1982,69.885,517810,5267.219353,8.569257865
Reunion,Africa,1987,71.913,562035,5303.377488,8.576099158
Reunion,Africa,1992,73.615,622191,6101.255823,8.716249902
Reunion,Africa,1997,74.772,684810,6071.941411,8.71143367
Reunion,Africa,2002,75.744,743981,6316.1652,8.750867531
Reunion,Africa,2007,76.442,798094,7670.122558,8.945087873
Romania,Europe,1952,61.05,16630000,3144.613186,8.053446168
Romania,Europe,1957,64.1,17829327,3943.370225,8.279791024
Romania,Europe,1962,66.8,18680721,4734.997586,8.462736496
Romania,Europe,1967,66.8,19284814,6470.866545,8.775065311
Romania,Europe,1972,69.21,20662648,8011.414402,8.988622604
Romania,Europe,1977,69.46,21658597,9356.39724,9.143815585
Romania,Europe,1982,69.66,22356726,9605.314053,9.170071771
Romania,Europe,1987,69.53,22686371,9696.273295,9.179496894
Romania,Europe,1992,69.36,22797027,6598.409903,8.794583975
Romania,Europe,1997,69.72,22562458,7346.547557,8.901985762
Romania,Europe,2002,71.322,22404337,7885.360081,8.972763165
Romania,Europe,2007,72.476,22276056,10808.47561,9.288085884
Rwanda,Africa,1952,40,2534927,493.3238752,6.201165906
Rwanda,Africa,1957,41.5,2822082,540.2893983,6.292104919
